station_id,station_name,PM25,msa_id,msa_name,census_id,census_tract,pct_people_of_color,pct_low_income,pct_unemployed
91969,Fletcher Avenue,19.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037480500,Los Angeles County,0.475539966771276,0.066876039164973,0.061687229076359
91971,PageStreet,1.1,41860,"San Francisco-Oakland-Fremont, CA",06001422000,Alameda County,0.505095801059927,0.172910662824208,0.022349570200573
91979,1271 Canyon Road,0.0,42220,"Santa Rosa-Petaluma, CA",06097154100,Sonoma County,0.306160882432069,0.137772984631976,0.042950513538749
91991,Tilden Ln,1.3,17020,"Chico, CA",06007000904,Butte County,0.247216035634744,0.266929466422638,0.075909481523919
91995,EID diesel,2.5,40900,"Sacramento-Roseville-Folsom, CA",06017030701,El Dorado County,0.219893362750506,0.071520500091929,0.028706252457727
92011,Serena Way,0.6,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085506102,Santa Clara County,0.639598540145985,0.074856486796785,0.027038269550749
92015,856 Chesterton,0.0,41860,"San Francisco-Oakland-Fremont, CA",06081611100,San Mateo County,0.390600684718332,0.033317691224777,0.030008826125331
92017,P_Air_M001,2.4,40900,"Sacramento-Roseville-Folsom, CA",06067004016,Sacramento County,0.45629466739967,0.216052776250687,0.047029702970297
92019,Sonoma Mountain ROR,0.1,42220,"Santa Rosa-Petaluma, CA",06097151309,Sonoma County,0.316863956081661,0.169931271477663,0.029751487574379
92085,Underfoot Farms,0.1,44700,"Stockton-Lodi, CA",06077005218,San Joaquin County,0.776260504201681,0.22277748553393,0.079925650557621
92097,Bay St.,1.4,41860,"San Francisco-Oakland-Fremont, CA",06001427800,Alameda County,0.485727655591951,0.188114178755264,0.045813586097946
92105,MES,12.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037480500,Los Angeles County,0.475539966771276,0.066876039164973,0.061687229076359
92145,Hummingbird Haven,1.0,32900,"Merced, CA",06047001006,Merced County,0.574842200180343,0.491533077444118,0.191011235955056
92147,Castanya OUTSIDE,0.1,41860,"San Francisco-Oakland-Fremont, CA",06081613200,San Mateo County,0.249306670559042,0.075949367088608,0.044481605351171
92183,OB-SF,3.0,41860,"San Francisco-Oakland-Fremont, CA",06075035400,San Francisco County,0.620239537074418,0.134975104292827,0.117104329311568
92195,RSM_02,7.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06059032050,Orange County,0.404970760233918,0.197577276524645,0.027551020408163
92211,SCSLP_03_font,10.3,40140,"Riverside-San Bernardino-Ontario, CA",06071002204,San Bernardino County,0.913665432514305,0.365651438240271,0.102101116217991
92213,Pope Valley,0.0,34900,"Napa, CA",06055201700,Napa County,0.436582109479306,0.183995491687799,0.054096432771462
92225,Aptos Hills,1.6,42100,"Santa Cruz-Watsonville, CA",06087122402,Santa Cruz County,0.323401329360532,0.171221677178229,0.061675882603148
92235,SCSLP_05_font,11.3,40140,"Riverside-San Bernardino-Ontario, CA",06071002204,San Bernardino County,0.913665432514305,0.365651438240271,0.102101116217991
92323,Sagehen,0.5,46020,"Truckee-Grass Valley, CA",06057000900,Nevada County,0.179814077025232,0.327609337268581,0.021739130434783
92499,BAM PA,1.5,41860,"San Francisco-Oakland-Fremont, CA",06001426100,Alameda County,0.319365079365079,0.023809523809524,0.037158829332456
92527,INAH_AMS_01,3.6,40140,"Riverside-San Bernardino-Ontario, CA",06065045303,Riverside County,0.923275862068966,0.479310344827586,0.128299120234604
92533,CMPT AMS (1),9.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037542000,Los Angeles County,1.0,0.323647486140317,0.066194690265487
92545,"Santa Barbara, Irvine",8.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06059052530,Orange County,0.722126120459192,0.274133763094279,0.04470890961724
92605,SCGMP_01,10.3,40140,"Riverside-San Bernardino-Ontario, CA",06065042213,Riverside County,0.581723397730757,0.291015026065624,0.095801937567277
92617,Plantains,1.8,40900,"Sacramento-Roseville-Folsom, CA",06067001601,Sacramento County,0.403861843894479,0.208677054689887,0.059653916211293
92767,RAV,3.1,40140,"Riverside-San Bernardino-Ontario, CA",06071009723,San Bernardino County,0.485265225933202,0.202436402723038,0.050110537951363
93177,Cedar/Harker,0.1,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085511200,Santa Clara County,0.387387387387387,0.03023023023023,0.012101653892699
93191,City of Berkeley City Hall,9.8,41860,"San Francisco-Oakland-Fremont, CA",06001422902,Alameda County,0.699867637326274,0.570152217074785,0.0
93203,Truxton,6.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037276000,Los Angeles County,0.453623846270238,0.085993584848022,0.051134946370666
93241,shawmut,0.4,43760,"Sonora, CA",06109005101,Tuolumne County,0.18161518422032,0.326420029895366,0.07358024691358
93277,El Paraiso Ct,1.2,41860,"San Francisco-Oakland-Fremont, CA",06013352201,Contra Costa County,0.396869851729819,0.244610281923715,0.062921348314607
93435,SCAQA_04,1.8,20940,"El Centro, CA",06025012302,Imperial County,0.795623987034036,0.521076523994812,0.115682281059063
93473,Eureka Ave. x Kearney St.,0.9,41860,"San Francisco-Oakland-Fremont, CA",06013388000,Contra Costa County,0.523423091110291,0.146341463414634,0.021276595744681
93503,Guadalupe St,1.2,40900,"Sacramento-Roseville-Folsom, CA",06017030504,El Dorado County,0.200868621064061,0.121322193970214,0.046113306982872
93515,NEON D17 TEAK,0.0,23420,"Fresno, CA",06019006408,Fresno County,0.353003161222339,0.223753976670201,0.037406483790524
93521,Marc's weather station,1.8,41500,"Salinas, CA",06053012800,Monterey County,0.21025641025641,0.101742919389978,0.028812056737589
93535,Lucas Valley,0.1,41860,"San Francisco-Oakland-Fremont, CA",06041107000,Marin County,0.226712977581307,0.064577397910731,0.024404941247364
93539,North Orchard,1.7,46700,"Vallejo, CA",06095253201,Solano County,0.361759082217973,0.104015296367113,0.045294635004398
93565,Holly Oaks Ranch,5.8,41740,"San Diego-Chula Vista-Carlsbad, CA",06073020801,San Diego County,0.328916318751135,0.130767793760508,0.038473869830074
93699,McNears Beach Park,0.0,41860,"San Francisco-Oakland-Fremont, CA",06041110200,Marin County,0.134575175822087,0.065576886523475,0.023897058823529
93813,Paradise Park,0.9,41860,"San Francisco-Oakland-Fremont, CA",06041124200,Marin County,0.201472908995266,0.056251102098395,0.166347992351816
93831,Begen Avenue,0.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085509901,Santa Clara County,0.319983818770227,0.02147872779843,0.047400611620795
93839,San Pasqual Elementary,0.0,20940,"El Centro, CA",06025940000,Imperial County,0.781392984239959,0.630087583719732,0.209677419354839
93881,Stafford Lake Park,5.7,41860,"San Francisco-Oakland-Fremont, CA",06041103100,Marin County,0.241007194244604,0.071082167105445,0.021816198527407
93883,McInnis Park,1.4,41860,"San Francisco-Oakland-Fremont, CA",06041106001,Marin County,0.462495426271497,0.049450549450549,0.036581960346272
93921,Timberview,2.8,23420,"Fresno, CA",06039000111,Madera County,0.144434628975265,0.367053364269142,0.361573373676248
93997,Gateway Mountain Center Camp Base,0.5,46020,"Truckee-Grass Valley, CA",06057000900,Nevada County,0.179814077025232,0.327609337268581,0.021739130434783
94001,"545 Orizaba Ave, San Francisco CA 94132",1.6,41860,"San Francisco-Oakland-Fremont, CA",06075031301,San Francisco County,0.795501551189245,0.236039296794209,0.087712039718659
94007,Woodside Glen,0.1,41860,"San Francisco-Oakland-Fremont, CA",06013303204,Contra Costa County,0.454699049630412,0.122280887011616,0.043288150415391
94061,Pinewood Upper Campus,0.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085511701,Santa Clara County,0.453060285319834,0.0651173492867,0.035852178709322
94071,Nevada City (East),2.3,46020,"Truckee-Grass Valley, CA",06057000802,Nevada County,0.15778777761649,0.269036287923855,0.034809245335561
94119,Eldridge Ct,1.5,41860,"San Francisco-Oakland-Fremont, CA",06013391000,Contra Costa County,0.343068535825545,0.039330218068536,0.051383399209486
94185,SugarLoaf,0.1,39820,"Redding, CA",06089012701,Shasta County,0.143626991565136,0.281923714759536,0.109116022099448
94215,Birkdale,0.4,46700,"Vallejo, CA",06095250106,Solano County,0.772900763358779,0.115586206896552,0.045977011494253
94287,Oaks,0.8,12540,"Bakersfield-Delano, CA",06029005206,Kern County,0.276874256247521,0.56921856406188,0.25070821529745
94381,Atascadero West Hills,2.2,42020,"San Luis Obispo-Paso Robles, CA",06079012505,San Luis Obispo County,0.296703296703297,0.218827229835992,0.017241379310345
94397,Edgeware Triangle,7.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037197600,Los Angeles County,0.643192488262911,0.293427230046948,0.089055064581917
94417,Las Colinas,1.7,42100,"Santa Cruz-Watsonville, CA",06087122401,Santa Cruz County,0.220131702728128,0.464722483537159,0.035714285714286
94445,Williams Dr,2.4,41860,"San Francisco-Oakland-Fremont, CA",06013352101,Contra Costa County,0.411245865490628,0.053414727203357,0.051282051282051
94553,Open Field Farm,0.0,42220,"Santa Rosa-Petaluma, CA",06097151100,Sonoma County,0.256860809476802,0.191423881821912,0.070051160960252
94621,Highland,0.0,42220,"Santa Rosa-Petaluma, CA",06097150702,Sonoma County,0.121053777487481,0.107883817427386,0.026982829108749
94631,Summer Lake,0.5,41860,"San Francisco-Oakland-Fremont, CA",06013301000,Contra Costa County,0.44379808594483,0.182398198536311,0.078348128135855
94633,Rebecca,0.0,42100,"Santa Cruz-Watsonville, CA",06087120301,Santa Cruz County,0.210322580645161,0.196324324324324,0.021961378265808
94951,Near Putah Creek Park,2.8,40900,"Sacramento-Roseville-Folsom, CA",06113010607,Yolo County,0.420077972709552,0.160087719298246,0.051788574479445
94967,SHASTAAQMD_SC14_FootballField,0.8,39820,"Redding, CA",06089011900,Shasta County,0.142319873317498,0.120261956737448,0.036972596781209
95003,TFE - Main Street,0.0,34900,"Napa, CA",06055201601,Napa County,0.387571545380213,0.226901062959935,0.035326086956522
95013,NoPlaceInParticulate,0.2,40900,"Sacramento-Roseville-Folsom, CA",06017030706,El Dorado County,0.258218451749735,0.092770655270655,0.018107908351811
95051,213 Attica Drive,2.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037577501,Los Angeles County,0.260699216395419,0.121760096443641,0.028506271379704
95055,SMC ECLS,7.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037701902,Los Angeles County,0.316760536026413,0.380850650611769,0.108517350157729
95139,TFE - Trinchero Napa Valley,0.2,34900,"Napa, CA",06055201500,Napa County,0.342326139088729,0.193024654239327,0.052401746724891
95147,Malibu Campus,8.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037800504,Los Angeles County,0.169312169312169,0.149206349206349,0.015856236786469
95177,Stover Rd / Redwood Valley,0.0,21700,"Eureka-Arcata, CA",06023010300,Humboldt County,0.187832446808511,0.291087766858692,0.103921568627451
95179,Mike's Backyard,0.6,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085508203,Santa Clara County,0.617912480844543,0.031036834924966,0.0403286034354
95313,Gunsalus Vineyard,0.0,42220,"Santa Rosa-Petaluma, CA",06097153602,Sonoma County,0.211297071129707,0.189005235602094,0.030762167125803
95367,1230 S Mayflower (Outside),14.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037430901,Los Angeles County,0.811802232854865,0.312241141279337,0.079653322327693
95505,Paseo Del Rio - EXT,0.9,41860,"San Francisco-Oakland-Fremont, CA",06013350000,Contra Costa County,0.346829268292683,0.04837921485584,0.036458333333333
95525,Belford Way - San Mateo,9.2,41860,"San Francisco-Oakland-Fremont, CA",06081606400,San Mateo County,0.542519518885841,0.158894281493986,0.0156
95537,Lathrop,0.1,44700,"Stockton-Lodi, CA",06077005214,San Joaquin County,0.727921279212792,0.200542339455195,0.054635761589404
95711,SAFE-Orleans-KDNR-Outdoor,0.5,21700,"Eureka-Arcata, CA",06023010102,Humboldt County,0.272885789014821,0.305960264900662,0.053775743707094
95981,EDH Hogarth Way,2.6,40900,"Sacramento-Roseville-Folsom, CA",06017030710,El Dorado County,0.246264981119685,0.149236578558529,0.05062436719541
96053,The Farmhouse,1.4,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085512402,Santa Clara County,0.556233320625238,0.268966831871902,0.133001422475107
96061,Foxtail Ct Research Center,1.8,39820,"Redding, CA",06089011300,Shasta County,0.245005045408678,0.301311806256307,0.02317880794702
96075,Coyote Creek Field Station,1.7,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085504602,Santa Clara County,0.872916666666667,0.174479166666667,0.049261083743842
96163,Point Dume Malibu,0.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037800412,Los Angeles County,0.249321021184139,0.198749320282762,0.086149768058317
96173,The Kat,1.3,41860,"San Francisco-Oakland-Fremont, CA",06001409800,Alameda County,0.82398177157505,0.170710819297745,0.068237604320079
96187,Corte de la Cañada,1.6,41860,"San Francisco-Oakland-Fremont, CA",06013356002,Contra Costa County,0.674226441631505,0.164381153305204,0.083486801718846
96193,MDAQMD-Hinkley_FD,0.0,40140,"Riverside-San Bernardino-Ontario, CA",06071011900,San Bernardino County,0.430102724430549,0.417641764176418,0.096852300242131
96203,CARB_S_GBUAPCD_PalisadeHS,0.0,13860,"Bishop, CA",06027000500,Inyo County,0.366018261214768,0.251010509296686,0.043676069153776
96209,Ridgeway,1.7,40900,"Sacramento-Roseville-Folsom, CA",06017031405,El Dorado County,0.135124298315958,0.184843624699278,0.068934646374217
96235,Lancaster Estate,0.0,42220,"Santa Rosa-Petaluma, CA",06097154100,Sonoma County,0.306160882432069,0.137772984631976,0.042950513538749
96241,East Garrison,1.0,41500,"Salinas, CA",06053014109,Monterey County,0.683987773336468,0.158476369621444,0.088082901554404
96309,Back Yard,1.8,41860,"San Francisco-Oakland-Fremont, CA",06001404800,Alameda County,0.473760932944606,0.225583090379009,0.073880597014925
96359,"Glendale, CA",11.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037300901,Los Angeles County,0.319016083254494,0.083443708609272,0.047904191616766
96411,SHASTAAqmd_SC3_DunsmuirWasteWater,0.2,39820,"Redding, CA",06089012500,Shasta County,0.147612156295224,0.37192474674385,0.172690763052209
96521,Ring Mountain,0.0,41860,"San Francisco-Oakland-Fremont, CA",06041124100,Marin County,0.207734806629834,0.078503980744307,0.022178734507502
96599,Foley Estates,0.0,42200,"Santa Maria-Santa Barbara, CA",06083002809,Santa Barbara County,0.56145251396648,0.162534986005598,0.042622950819672
96611,Dudley House,16.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037462500,Los Angeles County,0.579950418345212,0.091469194312796,0.016571256402531
96615,Chalk Hill Winery,0.6,42220,"Santa Rosa-Petaluma, CA",06097153807,Sonoma County,0.318448583822404,0.079101811686655,0.012433392539964
96619,Prevail,0.2,42220,"Santa Rosa-Petaluma, CA",06097154100,Sonoma County,0.306160882432069,0.137772984631976,0.042950513538749
96633,Chalone Vineyard,0.6,41500,"Salinas, CA",06053011106,Monterey County,0.964259121370067,0.167535368577811,0.034712950600801
96643,Kennedy Ct.,0.2,40900,"Sacramento-Roseville-Folsom, CA",06061021106,Placer County,0.272882805816938,0.153450492927561,0.027586206896552
96669,North40,1.4,17020,"Chico, CA",06007001400,Butte County,0.179281055665099,0.174874218630889,0.037305122494432
96677,Old Town,2.7,42200,"Santa Maria-Santa Barbara, CA",06083001601,Santa Barbara County,0.543809201623816,0.228650137741047,0.025934658134052
96721,City of Berkeley South Berkeley Senior Center,0.1,41860,"San Francisco-Oakland-Fremont, CA",06001423400,Alameda County,0.529274004683841,0.264817150063052,0.064148847542349
96737,Butterwood,0.5,40900,"Sacramento-Roseville-Folsom, CA",06067008207,Sacramento County,0.140286109829257,0.079196490417917,0.061958405545927
96767,City of Berkeley Fire Station 7,1.8,41860,"San Francisco-Oakland-Fremont, CA",06001421600,Alameda County,0.287493513233005,0.133874770762379,0.046242774566474
96771,Marion,7.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06059001603,Orange County,0.450589777195282,0.139362912400455,0.03013698630137
96811,Coalinga - Mesa Way,0.4,23420,"Fresno, CA",06019008100,Fresno County,0.749338040600177,0.394115024520731,0.136635638297872
96829,BDUESD,0.0,42100,"Santa Cruz-Watsonville, CA",06087120200,Santa Cruz County,0.304403048264183,0.27498918217222,0.039013452914798
96837,Tacuba St. outdoor,10.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037185102,Los Angeles County,0.398644833427442,0.123658949745906,0.10632318501171
96891,MDAQMD-HUSD-OAK_HILLS_HS2,3.2,40140,"Riverside-San Bernardino-Ontario, CA",06071010042,San Bernardino County,0.76513098464318,0.207994579945799,0.093733543970511
96893,12 Ave. San Mateo,0.0,41860,"San Francisco-Oakland-Fremont, CA",06081606600,San Mateo County,0.418707660239708,0.039343408025013,0.017126546146527
96903,Northridge,9.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037115401,Los Angeles County,0.677270395074397,0.472942793334479,0.048527443105756
96923,ShastaAQMD_SC2_ShastaHS,0.2,39820,"Redding, CA",06089010602,Shasta County,0.186142322097378,0.163053903702283,0.059602649006623
96927,OakBert Farm,0.2,42220,"Santa Rosa-Petaluma, CA",06097150501,Sonoma County,0.156294200848656,0.203119461183977,0.037012113055182
96935,Via canada outside,5.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037670702,Los Angeles County,0.304613771408598,0.159559594547361,0.053314626446861
96941,SHASTAAQMD_SC15 Shingletown,0.7,39820,"Redding, CA",06089012603,Shasta County,0.160058379956215,0.230029585798817,0.054578532443905
96949,Querencia,2.4,40900,"Sacramento-Roseville-Folsom, CA",06067008009,Sacramento County,0.267308574048602,0.124484181568088,0.09153713298791
96959,Cloverdale Library - Outside,0.0,42220,"Santa Rosa-Petaluma, CA",06097154202,Sonoma County,0.299969437652812,0.142629988869455,0.018308080808081
97045,Foley Johnson winery,0.0,34900,"Napa, CA",06055201500,Napa County,0.342326139088729,0.193024654239327,0.052401746724891
97097,Sunnyarts-3,0.3,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085508503,Santa Clara County,0.809884095299421,0.08478721669656,0.017900732302685
97109,Crystal Aire Ct. &amp; Farnham Ln.,5.7,40140,"Riverside-San Bernardino-Ontario, CA",06065043227,Riverside County,0.677538829151732,0.177210639827462,0.093059526904081
97121,Oak Creek,1.1,41860,"San Francisco-Oakland-Fremont, CA",06013361000,Contra Costa County,0.69977880554997,0.243862852505579,0.036507339104253
97157,Retreat Ln,1.1,40900,"Sacramento-Roseville-Folsom, CA",06017031406,El Dorado County,0.075229357798165,0.144948453608247,0.051903114186851
97265,Post Ranch Sierra Mar South,3.1,41500,"Salinas, CA",06053011502,Monterey County,0.473477406679764,0.409763313609467,0.022644927536232
97271,ABMR,0.1,41860,"San Francisco-Oakland-Fremont, CA",06081610901,San Mateo County,0.706209969367864,0.300194931773879,0.007535460992908
97277,Briones Road,0.0,41860,"San Francisco-Oakland-Fremont, CA",06013347000,Contra Costa County,0.246133254015467,0.065734681737061,0.043165467625899
97339,MDAQMD-AV-LOOKOUT,5.1,40140,"Riverside-San Bernardino-Ontario, CA",06071009717,San Bernardino County,0.466891403804479,0.193354201781844,0.10757180156658
97599,"Ladera Oaks Swim, Tennis and Fitness Club",1.3,41860,"San Francisco-Oakland-Fremont, CA",06081613200,San Mateo County,0.249306670559042,0.075949367088608,0.044481605351171
97615,Molimo Manor,1.0,41860,"San Francisco-Oakland-Fremont, CA",06075030700,San Francisco County,0.486541244573083,0.071056439942113,0.028115942028986
97673,Iowa Dr.,0.0,41860,"San Francisco-Oakland-Fremont, CA",06081606500,San Mateo County,0.29893647599885,0.027594136246048,0.035610040863981
97683,University and Middlebury,0.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085510300,Santa Clara County,0.436379347591272,0.063944696478721,0.048141086749285
97693,Collingwood Hill,0.3,41860,"San Francisco-Oakland-Fremont, CA",06075020500,San Francisco County,0.257912457912458,0.107581967213115,0.057838660578387
97709,Smokey Bees,0.0,40900,"Sacramento-Roseville-Folsom, CA",06067000501,Sacramento County,0.502467917077986,0.472359328726555,0.031386861313869
97711,Paramount-Site 1-Vermont  Ave,44.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037553802,Los Angeles County,0.914356130622304,0.480407281703178,0.08797745773325
97723,SBCAPCD_43,3.5,42200,"Santa Maria-Santa Barbara, CA",06083002802,Santa Barbara County,0.669410688618842,0.334948912758711,0.099791558103179
97765,SBCAPCD_38,3.3,42200,"Santa Maria-Santa Barbara, CA",06083002503,Santa Barbara County,0.928982725527831,0.443414956982131,0.066037735849057
97825,VistazoE,0.2,41860,"San Francisco-Oakland-Fremont, CA",06041124200,Marin County,0.201472908995266,0.056251102098395,0.166347992351816
97857,Plum,0.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085508403,Santa Clara County,0.489457831325301,0.054375,0.031039136302294
97901,Clarendon heights,1.8,41860,"San Francisco-Oakland-Fremont, CA",06075030500,San Francisco County,0.561922365988909,0.115631691648822,0.016806722689076
97921,SBCAPCD-CAPCOA-14,3.5,42200,"Santa Maria-Santa Barbara, CA",06083002101,Santa Barbara County,0.850364203954214,0.368145667643365,0.027240426371891
97945,SBCAPCD_33,1.5,42200,"Santa Maria-Santa Barbara, CA",06083001910,Santa Barbara County,0.349545136459062,0.212218649517685,0.024021962937543
97951,SBCAPCD_Info_31,3.7,42200,"Santa Maria-Santa Barbara, CA",06083001905,Santa Barbara County,0.250894890986007,0.173045469414459,0.071743234738829
97965,MDAQMD-VV2,1.5,40140,"Riverside-San Bernardino-Ontario, CA",06071009914,San Bernardino County,0.757914338919926,0.701554797117937,0.077047850770479
97981,MDAQMD-TRO2,1.3,40140,"Riverside-San Bernardino-Ontario, CA",06071008901,San Bernardino County,0.275631855030997,0.546238620028749,0.076479076479076
97983,MDAQMD_AVUSD_DK,0.2,40140,"Riverside-San Bernardino-Ontario, CA",06071009717,San Bernardino County,0.466891403804479,0.193354201781844,0.10757180156658
98011,MDAQMD-HUSD-HHS,2.0,40140,"Riverside-San Bernardino-Ontario, CA",06071010016,San Bernardino County,0.758922648268542,0.505008121277748,0.116431277988288
98061,Paseo Cerro,0.6,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085506604,Santa Clara County,0.625645205107308,0.049171420809563,0.007220216606498
98071,8 Mile Road (w/VOC),0.6,40900,"Sacramento-Roseville-Folsom, CA",06017031405,El Dorado County,0.135124298315958,0.184843624699278,0.068934646374217
98089,Celesta Ct.,0.0,42220,"Santa Rosa-Petaluma, CA",06097153502,Sonoma County,0.207150368033649,0.157797681770284,0.014232673267327
98099,Maxwelton,1.6,41860,"San Francisco-Oakland-Fremont, CA",06001426100,Alameda County,0.319365079365079,0.023809523809524,0.037158829332456
98147,Penstock House,0.0,46020,"Truckee-Grass Valley, CA",06057000502,Nevada County,0.326161964684392,0.29278728606357,0.0
98167,Skyline Goat Trail,0.1,42100,"Santa Cruz-Watsonville, CA",06087120500,Santa Cruz County,0.231797397115723,0.114417286574566,0.069718731298624
98181,Sonoma-SE,0.4,42220,"Santa Rosa-Petaluma, CA",06097150204,Sonoma County,0.160609299839658,0.168180567024498,0.028346456692913
98187,HeyWay,0.1,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085509902,Santa Clara County,0.54043048283886,0.107135797588456,0.03006589785832
98195,Pc35,1.5,40900,"Sacramento-Roseville-Folsom, CA",06113010610,Yolo County,0.542297196725378,0.46025,0.073250135648399
98199,BaseCamp,0.5,40900,"Sacramento-Roseville-Folsom, CA",06061022100,Placer County,0.081858407079646,0.064159292035398,0.007058823529412
98209,Weather_Rock,1.8,41500,"Salinas, CA",06053014700,Monterey County,0.713683351468988,0.323145318143929,0.062094848174684
98223,Camp Augusta,0.4,46020,"Truckee-Grass Valley, CA",06057000801,Nevada County,0.161467889908257,0.302788104089219,0.087524752475248
98243,Dogwood Mountain 1,3.7,23420,"Fresno, CA",06019006409,Fresno County,0.344827586206897,0.251920122887865,0.037974683544304
98379,RMM,1.1,40900,"Sacramento-Roseville-Folsom, CA",06017030605,El Dorado County,0.108091414453366,0.410747374922792,0.023809523809524
98641,Ketch Park,0.0,41860,"San Francisco-Oakland-Fremont, CA",06081608001,San Mateo County,0.5089209855565,0.1053525913339,0.040195545898968
98705,38558 rd 128,0.9,47300,"Visalia, CA",06107000600,Tulare County,0.949407114624506,0.54877851480343,0.108399138549892
98865,Brookwood Avenue n/o Olinder Park,0.8,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085501502,Santa Clara County,0.811298076923077,0.324747231584015,0.03366524419156
99345,PB Wicks St and Van Nuys,10.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037121221,Los Angeles County,0.833258828788556,0.242696629213483,0.053017944535073
99657,Oxford Way,0.0,42100,"Santa Cruz-Watsonville, CA",06087101100,Santa Cruz County,0.343087971274686,0.301699204627621,0.057235772357724
100025,Parsley-Kerr,13.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461300,Los Angeles County,0.264455264759586,0.191075870646766,0.021718602455146
100111,Rose Bowl Aquatics Center,1.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461700,Los Angeles County,0.44011544011544,0.112655449890271,0.062586926286509
100119,Saratoga Hills,1.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085507302,Santa Clara County,0.438257575757576,0.08274231678487,0.019340974212034
100175,1514 Lupine,0.1,42220,"Santa Rosa-Petaluma, CA",06097153905,Sonoma County,0.269208211143695,0.201466275659824,0.112320916905444
100423,Cupertino-Los Altos Hills,0.2,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085507705,Santa Clara County,0.690127077223851,0.106240330067045,0.060622610595303
100591,CARB office (outside),11.8,40140,"Riverside-San Bernardino-Ontario, CA",06065042209,Riverside County,0.773040752351097,0.648381517173215,0.075454545454545
100735,City Hall Complex,0.0,40900,"Sacramento-Roseville-Folsom, CA",06067001103,Sacramento County,0.477064220183486,0.430428134556575,0.078291814946619
100797,Truckee Fire Station 95,0.4,46020,"Truckee-Grass Valley, CA",06057001205,Nevada County,0.095181907571288,0.148140861695849,0.073706591070163
100805,Circle Rd,0.1,41860,"San Francisco-Oakland-Fremont, CA",06041108202,Marin County,0.349173121205778,0.251076658053402,0.079943235572375
100813,Animal Care Admin Building,3.6,40900,"Sacramento-Roseville-Folsom, CA",06067002100,Sacramento County,0.651706942846183,0.383984375,0.078847199564981
100879,223 Outside,0.0,41860,"San Francisco-Oakland-Fremont, CA",06041120002,Marin County,0.226359832635983,0.088075313807531,0.094887525562372
100935,Pacheco,0.2,41860,"San Francisco-Oakland-Fremont, CA",06013321200,Contra Costa County,0.600249287749288,0.19747150997151,0.075218658892128
100939,Randall Elementary School,0.2,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085504418,Santa Clara County,0.935891209324915,0.230432668935343,0.06
100951,OrangeAir,0.1,41860,"San Francisco-Oakland-Fremont, CA",06081612800,San Mateo County,0.29121041728322,0.091743119266055,0.025016903313049
100977,Almond Vallejo,5.0,46700,"Vallejo, CA",06095251901,Solano County,0.828184658104825,0.365599404318689,0.118637431480031
100983,Benicia Brandon,0.4,46700,"Vallejo, CA",06095252107,Solano County,0.454518252543387,0.168761220825853,0.044652701212789
101035,Judah Road,2.6,40900,"Sacramento-Roseville-Folsom, CA",06061022013,Placer County,0.09640522875817,0.275986842105263,0.039033457249071
101073,Vallemar,1.5,41860,"San Francisco-Oakland-Fremont, CA",06081603100,San Mateo County,0.467636579572447,0.117489589530042,0.01815269620929
101081,Pomona Historic Lincoln Park,9.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037402602,Los Angeles County,0.791873963515755,0.277385892116183,0.159295217547645
101083,Fig Island,0.9,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085508401,Santa Clara County,0.678045763760049,0.058110472381905,0.085919928025191
